"Category","File","Objective","Context","Line"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman.scar","OBJ_Survive","usage","157"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\ang_chp3_lincoln.scar","OBJ_TakeControl","usage","760"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\obj_defeat.scar","OBJ_TakeControl","usage","295"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_invade.scar","OBJ_TakeHastings","definition","106"
"campaign","scenarios\campaign\hundred\hun_chp3_patay\hun_chp3_patay.scar","OBJ_TakePatay","usage","326"
"campaign","scenarios\campaign\hundred\hun_chp3_patay\obj_defeat_english.scar","OBJ_TakePatay","usage","129"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_objectives.scar","OBJ_TEST","definition","179"
"campaign","scenarios\campaign\hundred\hun_chp3_orleans\hun_chp3_orleans_data.scar","OBJ_TIME_TOURELLES","definition","5"
"campaign","scenarios\campaign\hundred\hun_chp3_orleans\hun_chp3_orleans.scar","OBJ_TIME_TOURELLES","usage","126"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_progress_castleage.scar","OBJ_Tip_AgeUpCastle","usage","30"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_AgeUpCastle","definition","161"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_progress_feudalage.scar","OBJ_Tip_AgeUpFeudal","usage","54"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_darkage.scar","OBJ_Tip_AgeUpFeudal","definition","102"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_darkage.scar","OBJ_Tip_AgeUpFeudalMoreVillagers","definition","112"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_military_feudal.scar","OBJ_Tip_Attack","usage","120"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_Attack","definition","53"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attackenemycavalry.scar","OBJ_Tip_AttackMove","usage","55"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_AttackMove","definition","93"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_military_feudal.scar","OBJ_Tip_BuildBarracks","usage","54"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_BuildBarracks","definition","63"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_economy_darkage.scar","OBJ_Tip_BuildFarms","usage","187"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_darkage.scar","OBJ_Tip_BuildFarms","definition","41"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_economy_darkage.scar","OBJ_Tip_BuildHouses","usage","218"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_darkage.scar","OBJ_Tip_BuildHouses","definition","51"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_economy_darkage.scar","OBJ_Tip_BuildLumberCamp","usage","156"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_darkage.scar","OBJ_Tip_BuildLumberCamp","definition","61"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_economy_darkage.scar","OBJ_Tip_BuildMill","usage","103"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_darkage.scar","OBJ_Tip_BuildMill","definition","25"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_explore_darkage.scar","OBJ_Tip_BuildMine","usage","107"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_darkage.scar","OBJ_Tip_BuildMine","definition","82"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_BuildMultipleStables","definition","83"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyarchery.scar","OBJ_Tip_BuildStables","usage","50"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_BuildStables","definition","103"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyarchery.scar","OBJ_Tip_CombatVsArchery","usage","26"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_CombatVsArchery","definition","137"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attackenemycavalry.scar","OBJ_Tip_CombatVsCavalry","usage","27"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_CombatVsCavalry","definition","125"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyinfantry.scar","OBJ_Tip_CombatVsInfantry","usage","23"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_CombatVsInfantry","definition","155"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_military_feudal.scar","OBJ_Tip_doubleclickunits","usage","117"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_doubleclickunits","definition","42"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_explore_darkage.scar","OBJ_Tip_FindGoldDeposit","usage","75"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_darkage.scar","OBJ_Tip_FindGoldDeposit","definition","76"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_economy_darkage.scar","OBJ_Tip_GatherFood","usage","47"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_darkage.scar","OBJ_Tip_GatherFood","definition","9"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_explore_darkage.scar","OBJ_Tip_GatherGold","usage","129"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_darkage.scar","OBJ_Tip_GatherGold","definition","92"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_economy_darkage.scar","OBJ_Tip_GatherWood","usage","126"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_darkage.scar","OBJ_Tip_GatherWood","definition","35"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_military_feudal.scar","OBJ_Tip_MakeMoreVillagers","usage","157"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_MakeMoreVillagers","definition","31"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_progress_feudalage.scar","OBJ_Tip_NotEnoughFood","usage","87"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_NotEnoughFood","definition","9"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_progress_feudalage.scar","OBJ_Tip_NotEnoughWood","usage","105"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_NotEnoughWood","definition","20"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyinfantry.scar","OBJ_Tip_ProduceArchers","usage","75"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_ProduceArchers","definition","143"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyarchery.scar","OBJ_Tip_ProduceHorsemen","usage","76"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_ProduceHorsemen","definition","131"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_explore_darkage.scar","OBJ_Tip_ProduceScout","usage","49"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_darkage.scar","OBJ_Tip_ProduceScout","definition","70"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_military_feudal.scar","OBJ_Tip_ProduceSpearmen","usage","82"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_ProduceSpearmen","definition","73"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_economy_darkage.scar","OBJ_Tip_ProduceVillagers","usage","72"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_darkage.scar","OBJ_Tip_ProduceVillagers","definition","19"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed_objectives.scar","OBJ_Tip_SaveVillagers","usage","15"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyinfantry.scar","OBJ_Tip_SetupArchers","usage","104"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_Tip_SetupArchers","definition","149"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyinfantry.scar","OBJ_TipBuildArcheryRange","usage","48"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_feudal.scar","OBJ_TipBuildArcheryRange","definition","115"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_preround.scar","OBJ_TipDiploController","usage","25"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_preround.scar","OBJ_TipEnglishForces","usage","23"
"campaign","scenarios\campaign\russia\gdm_chp2_tribute\obj_buysettlements.scar","OBJ_TipManageGold","usage","166"
"campaign","scenarios\campaign\russia\gdm_chp2_tribute\obj_paythemongols.scar","OBJ_TipManageGold","usage","239"
"campaign","scenarios\campaign\russia\gdm_chp2_tribute\training_tribute.scar","OBJ_TipManageGold","definition","555"
"campaign","scenarios\campaign\russia\gdm_chp2_tribute\gdm_chp2_tribute.scar","OBJ_TipTradeRouteLengths","usage","429"
"campaign","scenarios\campaign\russia\gdm_chp2_tribute\obj_buysettlements.scar","OBJ_TipTradeRouteLengths","usage","165"
"campaign","scenarios\campaign\russia\gdm_chp2_tribute\obj_paythemongols.scar","OBJ_TipTradeRouteLengths","usage","238"
"campaign","scenarios\campaign\russia\gdm_chp2_tribute\training_tribute.scar","OBJ_TipTradeRouteLengths","definition","545"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","OBJ_Towns","definition","54"
"campaign","scenarios\campaign\hundred\hun_chp3_orleans\hun_chp3_orleans_objectives.scar","OBJ_Trade","definition","36"
"campaign","scenarios\campaign\hundred\hun_chp3_orleans\hun_chp3_orleans.scar","OBJ_Trade","usage","247"
"gameplay","rogue\rogue_objectives.scar","OBJ_TRAIN_UNITS","definition","539"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","OBJ_TutNaval","usage","127"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","OBJ_TutNaval","definition","9"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea.scar","OBJ_TutNaval","usage","202"
"campaign","scenarios\campaign\abbasid\abb_m4_hattin\abb_m4_hattin_automated.scar","OBJ_Tutorial","usage","122"
"campaign","scenarios\campaign\abbasid\abb_m4_hattin\obj_tutorial.scar","OBJ_Tutorial","definition","9"
"campaign","scenarios\campaign\abbasid\abb_m6_aynjalut\abb_m6_aynjalut_objectives.scar","OBJ_UnitsKilled","definition","35"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_objectives.scar","OBJ_Unrest","usage","102"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","OBJ_UnrestMeter","usage","29"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea.scar","OBJ_UnrestMeter","usage","219"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_upgrade.scar","OBJ_UpgradeUnits","definition","5"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","OBJ_Victory","definition","702"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","OBJ_Victory","usage","573"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","OBJ_Victory","definition","12"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","OBJ_Victory","usage","273"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","OBJ_Victory","definition","11"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton.scar","OBJ_Victory","usage","354"
"gameplay","missionomatic\missionomatic_artofwar.scar","OBJ_Victory","usage","264"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\obj_destroy.scar","OBJ_VideoCapture","definition","127"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","OBJ_VillagerPriorities","definition","5"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\sal_chp2_dinan.scar","OBJ_VillagerPriorities","usage","256"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_villagers.scar","OBJ_VillagersWork","definition","10"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\sal_chp2_womanswork.scar","OBJ_VillagersWork","usage","195"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1267\obj_xiangyang1_phase1.scar","OBJ_VisitPagoda","usage","334"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1267\obj_xiangyang1_secondary.scar","OBJ_VisitPagoda","definition","15"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_objectives.scar","OBJ_VizierBonus","definition","12"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman.scar","OBJ_VizierBonus","usage","154"
"campaign","scenarios\campaign\hundred\hun_chp2_pontvallain\hun_chp2_pontvallain_objectives.scar","OBJ_Wait","usage","46"
"campaign","scenarios\campaign\hundred\hun_chp2_pontvallain\hun_chp2_pontvallain.scar","OBJ_Wait","usage","322"
"campaign","scenarios\campaign\abbasid\abb_m6_aynjalut\abb_m6_aynjalut_objectives.scar","OBJ_Waves","definition","51"
"campaign","scenarios\campaign\abbasid\abb_m6_aynjalut\abb_m6_aynjalut_objectives.scar","OBJ_WeakenTheEnemy","definition","31"
"campaign","scenarios\campaign\abbasid\abb_m1_tyre\abb_m1_tyre_objectives.scar","OBJ_Wing","usage","331"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\obj_juyong_phase3.scar","OBJ_Yanqing","definition","16"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\obj_juyong_phase2.scar","OBJ_Zhangjiakou","definition","16"
"campaign","scenarios\campaign\angevin\ang_chp4_rochester\obj_siegetutorial.scar","SOBJ_AgeUp","definition","10"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_progress_castleage.scar","SOBJ_AgeUpCastle","usage","22"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_AgeUpCastle","usage","2267"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_progress_feudalage.scar","SOBJ_AgeUpFeudal","usage","19"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_AgeUpFeudal","usage","1295"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_disruptfrench.scar","SOBJ_AmbushSiege","usage","92"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_siegewaves.scar","SOBJ_AmbushSiege","usage","129"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_archers.scar","SOBJ_AmbushSpearmen","usage","31"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SOBJ_ArchersRaid","definition","184"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\training_sal_chp2_dinan.scar","SOBJ_ArchersRaid","usage","807"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SOBJ_ArchersRaid_DelayedStart","usage","180"
"campaign","scenarios\campaign\mongol\mon_chp2_mohi\obj_hungarianarmy.scar","SOBJ_AssaultTheCamp","usage","21"
"campaign","scenarios\campaign\mongol\mon_chp2_mohi\obj_scoutbridge.scar","SOBJ_AssaultTheCamp","usage","369"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york.scar","SOBJ_AssignToWood","usage","440"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_capture_locations.scar","SOBJ_AssignToWood","usage","93"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_develop.scar","SOBJ_AssignToWood","usage","21"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_grow.scar","SOBJ_AssignVillagers","definition","53"
"campaign","scenarios\campaign\russia\gdm_chp3_moscow\obj_prepare.scar","SOBJ_Attack","definition","35"
"campaign","scenarios\campaign\mongol\mon_chp2_mohi\mon_chp2_mohi.scar","SOBJ_AttackBridge","usage","981"
"campaign","scenarios\campaign\mongol\mon_chp2_mohi\obj_scoutbridge.scar","SOBJ_AttackBridge","usage","203"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attackenemycavalry.scar","SOBJ_AttackMove","usage","19"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_AttackMove","usage","1876"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attackenemycavalry.scar","SOBJ_AttackMove_OnComplete","usage","60"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attackenemycavalry.scar","SOBJ_AttackMove_PreStart","usage","50"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attackenemycavalry.scar","SOBJ_AttackMove_Start","usage","52"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attackenemycavalry.scar","SOBJ_AttackMove_UI","usage","48"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_objectives.scar","SOBJ_AttackNotice","definition","4"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman.scar","SOBJ_AttackNotice","usage","127"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","SOBJ_AttackPhaseNE","definition","110"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton.scar","SOBJ_AttackPhaseNE","usage","350"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","SOBJ_AttackPhaseNW","definition","92"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","SOBJ_AttackPhaseSE","definition","104"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","SOBJ_AttackPhaseSW","definition","98"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_slowdowntherus.scar","SOBJ_AttackTheRusCavalry","usage","315"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_AttackWave1","definition","99"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SOBJ_AttackWave1","usage","165"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_AttackWave1Strength","usage","109"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_AttackWave2","definition","145"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SOBJ_AttackWave2","usage","130"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_AttackWave2Strength","usage","155"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_AttackWave3","definition","168"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SOBJ_AttackWave3","usage","136"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_AttackWave3Strength","usage","178"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1267\obj_xiangyang1_phase1.scar","SOBJ_BaitPlayer","usage","67"
"campaign","scenarios\campaign\russia\gdm_chp2_tribute\obj_collecttaxes.scar","SOBJ_Bandits","definition","30"
"campaign","scenarios\campaign\mongol\mon_chp2_mohi\obj_scoutbridge.scar","SOBJ_BatuTimer","usage","87"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_invade.scar","SOBJ_BeachAmbush","usage","48"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\training_sal_chp3_brokenpromise.scar","SOBJ_BeachAmbush","usage","576"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\obj_capturewood.scar","SOBJ_Blacksmith","usage","126"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\obj_destroy.scar","SOBJ_Blacksmith","definition","37"
"campaign","scenarios\campaign\mongol\mon_chp3_lumen_shan\mon_chp3_lumen_shan.scar","SOBJ_BlockadeFailure","usage","667"
"campaign","scenarios\campaign\mongol\mon_chp3_lumen_shan\obj_lumen_phase3.scar","SOBJ_BlockadeFailure","usage","95"
"campaign","scenarios\campaign\mongol\mon_chp3_lumen_shan\obj_lumen_phase3.scar","SOBJ_BlockadeSuccess","usage","82"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1273\obj_xiangyang2_phase3.scar","SOBJ_BombKeep","usage","69"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SOBJ_Breach","usage","761"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\obj_destroy.scar","SOBJ_Breach","definition","77"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york.scar","SOBJ_BreachGates","usage","1065"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_defeat_danes.scar","SOBJ_BreachGates","usage","153"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_reclaim.scar","SOBJ_BreachGates","definition","21"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","SOBJ_BreachInner","usage","1291"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\obj_siegekazan.scar","SOBJ_BreachInner","usage","52"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\obj_siegekazan.scar","SOBJ_BreachOuter","usage","13"
"campaign","scenarios\campaign\salisbury\sal_chp2_township\obj_research.scar","SOBJ_BroadAxe","usage","27"
"campaign","scenarios\campaign\salisbury\sal_chp2_township\training_sal_chp2_township.scar","SOBJ_BroadAxe","usage","316"
"gameplay","rogue\rogue_objectives.scar","SOBJ_BRONZE","definition","162"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_automated.scar","SOBJ_BronzeMedal","usage","149"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_objectives.scar","SOBJ_BronzeMedal","definition","62"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman.scar","SOBJ_BronzeMedal","usage","201"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_build.scar","SOBJ_Build2Archery","definition","27"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_build.scar","SOBJ_Build2Barracks","definition","18"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_fleet.scar","SOBJ_Build2Docks","definition","16"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\training_sal_chp3_brokenpromise.scar","SOBJ_Build2Docks","usage","122"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SOBJ_Build2Houses","definition","37"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\training_sal_chp2_dinan.scar","SOBJ_Build2Houses","usage","174"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_build.scar","SOBJ_Build2Stables","definition","36"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_fleet.scar","SOBJ_Build3TransportShips","usage","26"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\training_sal_chp3_brokenpromise.scar","SOBJ_Build3TransportShips","usage","211"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_getagefour.scar","SOBJ_BuildAge4Wonder","usage","25"
"campaign","scenarios\campaign\russia\gdm_chp1_moscow\obj_expandmoscow.scar","SOBJ_BuildArchery","definition","44"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SOBJ_BuildArchery","definition","169"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\training_sal_chp2_dinan.scar","SOBJ_BuildArchery","usage","727"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\ang_chp0_intro.scar","SOBJ_BuildArcheryRange","usage","614"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyinfantry.scar","SOBJ_BuildArcheryRange","usage","18"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_BuildArcheryRange","usage","2136"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyinfantry.scar","SOBJ_BuildArcheryRange_OnComplete","usage","53"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyinfantry.scar","SOBJ_BuildArcheryRange_Start","usage","45"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyinfantry.scar","SOBJ_BuildArcheryRange_UI","usage","43"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\ang_chp0_intro.scar","SOBJ_BuildBarrack","usage","561"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_military_feudal.scar","SOBJ_BuildBarrack","usage","19"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_BuildBarrack","usage","1350"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SOBJ_BuildBarracks","usage","47"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\training_sal_chp2_dinan.scar","SOBJ_BuildBarracks","usage","254"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_upgrade.scar","SOBJ_BuildBlacksmith","usage","24"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_capture_village.scar","SOBJ_BuildCabins","definition","228"
"campaign","scenarios\campaign\russia\gdm_chp1_moscow\obj_builddefences.scar","SOBJ_BuildDefensiveStructures","definition","26"
"campaign","scenarios\campaign\russia\gdm_chp1_moscow\obj_mongolattacks.scar","SOBJ_BuildDefensiveStructures","usage","255"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\ang_chp0_intro.scar","SOBJ_BuildFarms","usage","515"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_economy_darkage.scar","SOBJ_BuildFarms","definition","165"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_BuildFarms","usage","868"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york.scar","SOBJ_BuildFarms","usage","433"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_capture_locations.scar","SOBJ_BuildFarms","usage","91"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_develop.scar","SOBJ_BuildFarms","usage","20"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_grow.scar","SOBJ_BuildFarms","usage","33"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\training_sal_chp2_womanswork.scar","SOBJ_BuildFarms","usage","863"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","SOBJ_BuildFort","usage","1609"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\obj_securefort.scar","SOBJ_BuildFort","usage","31"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\ang_chp0_intro.scar","SOBJ_BuildHouses","usage","531"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_economy_darkage.scar","SOBJ_BuildHouses","definition","195"
